"year","TaxonName","CommonName","fao_rgn","stock_id","TaxonKey","tons"
2002,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3314.6896542178
2003,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2829.6758185808
2004,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4017.8803955542
2005,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3828.3358011518
2006,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3810.2528453602
2007,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4026.4034501466
2008,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3873.442115061
2009,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3897.2665699326
2010,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3499.6628504628
2011,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3190.205071878
2012,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3370.0626584422
2013,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3902.4481243734
2014,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,4236.8406364046
2015,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,14847.2413495156
2016,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3246.467808204
2017,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,2417.186259128
2018,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3098.7791822193
2019,"Rutilus rutilus","Roach",27,"Rutilus_rutilus-27",600272,3191.0748675007
1950,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,104.1960109
1951,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,0.2170008
1952,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,0.2090221
1953,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,12.9576298
1954,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,0.2031787
1955,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,0.200513
1956,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,175.008575
1957,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,8.7098683
1958,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,319.245934435392
1959,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,289.994499435132
1960,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,566.96425241792
1961,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,490.30282794702
1962,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,245.59165897152
1963,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,227.41769361718
1964,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,242.90013782152
1965,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,219.54062811426
1966,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,201.18996575998
1967,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,196.24261572348
1968,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,399.01175225964
1969,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,575.7768881036
1970,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,594.02559858254
1971,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,481.85036116674
1972,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,341.17517769922
1973,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,482.52378119544
1974,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,463.7417153386
1975,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,749.385997217
1976,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,870.36287990762
1977,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,1048.2239295158
1978,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,950.235766143
1979,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,790.21180444
1980,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,1098.944366
1981,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,1456.80340562
1982,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,1176.97474852
1983,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,1203.85337632
1984,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,1985.5598843
1985,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,3095.59038622
1986,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,3317.48023254
1987,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,2862.439395
1988,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,4519.92480282
1989,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,5392.63778534
1990,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,10870.5368624
1991,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,12562.675386844
1992,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,10035.904366844
1993,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,5448.212884134
1994,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,6661.847679086
1995,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,11155.584944358
1996,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,10566.54303641
1997,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,8889.33518872
1998,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,9317.01706766
1999,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,8414.90243108
2000,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,6446.7419077
2001,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,9476.9346333
2002,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,10287.6156947
2003,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,6453.6362955
2004,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,10311.09366175
2005,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,15699.27881853
2006,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,50673.3471969
2007,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,44406.4904307
2008,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,16923.810803
2009,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,29999.6450525
2010,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,16259.88976407
2011,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,12465.38099697
2012,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,14658.29487481
2013,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,26632.24203468
2014,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,24777.019054305
2015,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,20481.35392732
2016,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,32507.20224549
2017,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,31383.91169775
2018,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,26422.834928932
2019,"Ruvettus pretiosus","Oilfish",61,"Ruvettus_pretiosus-61",601044,31068.552879608
1950,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,110.882867
1951,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,4.631802
1952,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,4.461499
1953,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,17.408763
1954,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,4.336774
1955,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,4.279876
1956,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,182.637767
1957,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,12.734646
1958,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,306.7195892611
1959,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,276.4093340359
1960,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,531.22426909566
1961,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,450.1827724364
1962,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,227.72412324702
1963,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,210.86018061786
1964,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,226.32780961366
1965,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,200.11473268876
1966,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,179.75019538912
1967,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,176.39283617502
1968,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,359.48972508714
1969,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,518.0040058576
1970,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,543.8212744238
1971,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,440.97045612294
1972,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,280.139861605
1973,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,389.1758926496
1974,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,390.3295806362
1975,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,655.541460031
1976,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,766.088562389
1977,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,1088.075069788
1978,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,989.3808751
1979,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,811.2034123596
1980,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,1130.52032374
1981,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,1492.6635139
1982,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,1214.5379498
1983,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,1240.74088756
1984,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,2031.45494289544
1985,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,3218.8506510794
1986,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,3440.67371700396
1987,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,2952.05978756
1988,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,4585.57544456
1989,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,5470.2739661
1990,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,11036.5250041952
1991,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,12736.9658377256
1992,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,10295.12704709
1993,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,5627.7400055176
1994,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,6895.376571992
1995,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,11557.1361397694
1996,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,11023.561549392
1997,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,9300.478400824
1998,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,10861.861799788
1999,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,8757.3396464934
2000,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,6734.626010808
2001,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,9911.233313928
2002,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,10792.3542301443
2003,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,6878.6826953402
2004,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,10900.5060965546
2005,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,16706.793020329
2006,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,53970.6123174834
2007,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,47265.5703030374
2008,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,17971.5703037359
2009,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,31644.6972829755
2010,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,17112.5731391322
2011,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,13155.148279231
2012,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,11306.6693141163
2013,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,19187.8166143402
2014,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,19899.2373085863
2015,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,16769.2902466034
2016,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,25216.5537321696
2017,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,25665.1994269931
2018,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,22384.3381614531
2019,"Ruvettus pretiosus","Oilfish",71,"Ruvettus_pretiosus-71",601044,26467.6228626288
1978,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,815.791
1979,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,0.004697513514
1980,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,1.853951952
1981,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,3.319575576
1982,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,3.303917918
1983,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,8.084421422
1984,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,4.558154154
1985,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,0.001565837838
1986,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,5.832745746
1987,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,8.104043143
1988,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,4352.593223638
1989,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,2819.881856858
1990,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,2786.741943222
1991,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,2884.735753754
1992,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,8454.644946144
1993,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,6818.115459934
1994,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,4163.31848381
1995,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,11665.143731298
1996,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,9264.2417013894
1997,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,7598.6933327024
1998,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,15478.8379477598
1999,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,17523.3096504756
2000,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,17701.9943707888
2001,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,8915.4439457782
2002,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,6081.24210615615
2003,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,8863.4956498776
2004,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,8211.844866226
2005,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,6256.256497918
2006,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,6926.695311744
2007,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,10208.3413612132
2008,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,12424.8167543602
2009,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,12401.73772601
2010,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,10256.466293854
2011,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,9699.5499116076
2012,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,8837.4492964364
2013,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,9301.5225476196
2014,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,6533.0317141794
2015,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,5920.3486304012
2016,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,5387.6544895976
2017,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,3199.2391609042
2018,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,3953.62311962
2019,"Salilota australis","Tadpole codling",41,"Salilota_australis-41",600306,3883.55107552
1978,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,0.1330242
1979,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,3.595302302
1980,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,1418.945946
1981,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,2540.67968
1982,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,2528.695696
1983,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,6187.515514
1984,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,3488.641642
1985,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,1.1984344342
1986,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,4464.167168
1987,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,5437.29645903504
1988,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,9344.8076372452
1989,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,5267.11812
1990,"Salilota australis","Tadpole codling",87,"Salilota_australis-87",600306,6499.631632
